id,label,x,y,z,user
5275,standing,1.0221810e+000,-1.4557970e-001,8.6629550e-002,25
5275,standing,1.0221320e+000,-1.4415590e-001,8.7866470e-002,25
5275,standing,1.0183410e+000,-1.4110820e-001,8.8745630e-002,25
5275,standing,1.0143370e+000,-1.3989170e-001,8.8643250e-002,25
5275,standing,1.0152010e+000,-1.4028420e-001,8.9374030e-002,25
5275,standing,1.0166700e+000,-1.4279470e-001,8.8399610e-002,25
5275,standing,1.0166400e+000,-1.4539170e-001,8.7949710e-002,25
5275,standing,1.0166580e+000,-1.4644790e-001,8.7548640e-002,25
5275,standing,1.0156120e+000,-1.4707390e-001,8.7539630e-002,25
5275,standing,1.0152430e+000,-1.4799110e-001,9.1009130e-002,25
5275,standing,1.0161070e+000,-1.4795730e-001,9.4120930e-002,25
5275,standing,1.0170480e+000,-1.4235810e-001,9.5301310e-002,25
5275,standing,1.0166000e+000,-1.3674480e-001,9.4574840e-002,25
5275,standing,1.0158000e+000,-1.3948520e-001,9.1736710e-002,25
5275,standing,1.0172290e+000,-1.4267820e-001,8.7997650e-002,25
5275,standing,1.0196840e+000,-1.4405720e-001,8.7518130e-002,25
5275,standing,1.0218120e+000,-1.4872300e-001,9.5261860e-002,25
5275,standing,1.0220070e+000,-1.4979280e-001,9.9020870e-002,25
5275,standing,1.0195540e+000,-1.4759940e-001,8.7202040e-002,25
5275,standing,1.0171930e+000,-1.4929510e-001,7.3593170e-002,25
5275,standing,1.0182050e+000,-1.5052040e-001,7.2465810e-002,25
5275,standing,1.0214810e+000,-1.5115880e-001,7.6231310e-002,25
5275,standing,1.0223100e+000,-1.5368310e-001,7.7138940e-002,25
5275,standing,1.0204070e+000,-1.5482770e-001,8.2833270e-002,25
5275,standing,1.0173310e+000,-1.5616940e-001,9.0388880e-002,25
5275,standing,1.0147390e+000,-1.5780750e-001,9.2074430e-002,25
5275,standing,1.0138770e+000,-1.5972250e-001,9.1036690e-002,25
5275,standing,1.0142310e+000,-1.6066360e-001,8.6793370e-002,25
5275,standing,1.0159810e+000,-1.5353940e-001,8.4358600e-002,25
5275,standing,1.0155050e+000,-1.4162120e-001,8.9857850e-002,25
5275,standing,1.0145350e+000,-1.3416150e-001,9.7094510e-002,25
5275,standing,1.0159410e+000,-1.2930170e-001,9.7086180e-002,25
5275,standing,1.0150590e+000,-1.2255760e-001,9.4770760e-002,25
5275,standing,1.0155580e+000,-1.2288820e-001,1.0167720e-001,25
5275,standing,1.0184780e+000,-1.2919750e-001,1.0591490e-001,25
5275,standing,1.0192260e+000,-1.2777270e-001,1.0311430e-001,25
5275,standing,1.0173510e+000,-1.2696050e-001,1.0148130e-001,25
5275,standing,1.0136980e+000,-1.2854090e-001,9.5664170e-002,25
5275,standing,1.0140890e+000,-1.2511390e-001,9.6643390e-002,25
5275,standing,1.0149140e+000,-1.2456070e-001,1.0235840e-001,25
5275,standing,1.0138950e+000,-1.2440490e-001,9.8886290e-002,25
5275,standing,1.0169630e+000,-1.2412330e-001,9.9903820e-002,25
5275,standing,1.0172560e+000,-1.2656620e-001,1.0208840e-001,25
5275,standing,1.0157240e+000,-1.2629200e-001,9.9788280e-002,25
5275,standing,1.0163580e+000,-1.2553500e-001,9.9288970e-002,25
5275,standing,1.0147560e+000,-1.2525000e-001,9.4532900e-002,25
5275,standing,1.0152600e+000,-1.2740420e-001,9.3807970e-002,25
5275,standing,1.0172310e+000,-1.2981430e-001,9.6517770e-002,25
5275,standing,1.0191390e+000,-1.2510300e-001,9.3202660e-002,25
5275,standing,1.0216470e+000,-1.2026980e-001,9.2419780e-002,25
5275,standing,1.0191700e+000,-1.2085260e-001,9.1817810e-002,25
5275,standing,1.0169830e+000,-1.2391420e-001,9.1165630e-002,25
5275,standing,1.0193220e+000,-1.2583910e-001,9.3347600e-002,25
5275,standing,1.0199480e+000,-1.2572870e-001,9.1125710e-002,25
5275,standing,1.0190130e+000,-1.2827920e-001,8.9728770e-002,25
5275,standing,1.0185480e+000,-1.3215020e-001,9.2074240e-002,25
5275,standing,1.0175290e+000,-1.3247160e-001,9.3230620e-002,25
5275,standing,1.0160830e+000,-1.3060250e-001,9.4653600e-002,25
5275,standing,1.0154850e+000,-1.2799620e-001,9.3407290e-002,25
5275,standing,1.0178670e+000,-1.2572250e-001,8.8004690e-002,25
5275,standing,1.0216460e+000,-1.2892980e-001,8.6609740e-002,25
5275,standing,1.0222750e+000,-1.3437860e-001,8.8070460e-002,25
5275,standing,1.0217860e+000,-1.3710220e-001,8.7114900e-002,25
5275,standing,1.0226690e+000,-1.4184320e-001,8.7661020e-002,25
5275,standing,1.0221150e+000,-1.4333270e-001,8.7667590e-002,25
5275,standing,1.0214370e+000,-1.4147180e-001,8.8291610e-002,25
5275,standing,1.0194020e+000,-1.4235410e-001,9.4292390e-002,25
5275,standing,1.0142580e+000,-1.3942890e-001,9.8587790e-002,25
5275,standing,1.0135300e+000,-1.3823200e-001,9.6038760e-002,25
5275,standing,1.0179240e+000,-1.3936690e-001,8.9037440e-002,25
5275,standing,1.0204010e+000,-1.3725050e-001,8.6186090e-002,25
5275,standing,1.0187960e+000,-1.4020060e-001,8.8677160e-002,25
5275,standing,1.0177650e+000,-1.4141660e-001,8.9274370e-002,25
5275,standing,1.0219440e+000,-1.3879670e-001,8.8822680e-002,25
5275,standing,1.0244840e+000,-1.3911900e-001,8.8223350e-002,25
5275,standing,1.0206400e+000,-1.3691270e-001,8.9631880e-002,25
5275,standing,1.0171200e+000,-1.3689540e-001,9.2126970e-002,25
5276,standing,1.0158000e+000,-1.3948520e-001,9.1736710e-002,25
5276,standing,1.0172290e+000,-1.4267820e-001,8.7997650e-002,25
5276,standing,1.0196840e+000,-1.4405720e-001,8.7518130e-002,25
5276,standing,1.0218120e+000,-1.4872300e-001,9.5261860e-002,25
5276,standing,1.0220070e+000,-1.4979280e-001,9.9020870e-002,25
5276,standing,1.0195540e+000,-1.4759940e-001,8.7202040e-002,25
5276,standing,1.0171930e+000,-1.4929510e-001,7.3593170e-002,25
5276,standing,1.0182050e+000,-1.5052040e-001,7.2465810e-002,25
5276,standing,1.0214810e+000,-1.5115880e-001,7.6231310e-002,25
5276,standing,1.0223100e+000,-1.5368310e-001,7.7138940e-002,25
5276,standing,1.0204070e+000,-1.5482770e-001,8.2833270e-002,25
5276,standing,1.0173310e+000,-1.5616940e-001,9.0388880e-002,25
5276,standing,1.0147390e+000,-1.5780750e-001,9.2074430e-002,25
5276,standing,1.0138770e+000,-1.5972250e-001,9.1036690e-002,25
5276,standing,1.0142310e+000,-1.6066360e-001,8.6793370e-002,25
5276,standing,1.0159810e+000,-1.5353940e-001,8.4358600e-002,25
5276,standing,1.0155050e+000,-1.4162120e-001,8.9857850e-002,25
5276,standing,1.0145350e+000,-1.3416150e-001,9.7094510e-002,25
5276,standing,1.0159410e+000,-1.2930170e-001,9.7086180e-002,25
5276,standing,1.0150590e+000,-1.2255760e-001,9.4770760e-002,25
5276,standing,1.0155580e+000,-1.2288820e-001,1.0167720e-001,25
5276,standing,1.0184780e+000,-1.2919750e-001,1.0591490e-001,25
5276,standing,1.0192260e+000,-1.2777270e-001,1.0311430e-001,25
5276,standing,1.0173510e+000,-1.2696050e-001,1.0148130e-001,25
5276,standing,1.0136980e+000,-1.2854090e-001,9.5664170e-002,25
5276,standing,1.0140890e+000,-1.2511390e-001,9.6643390e-002,25
5276,standing,1.0149140e+000,-1.2456070e-001,1.0235840e-001,25
5276,standing,1.0138950e+000,-1.2440490e-001,9.8886290e-002,25
5276,standing,1.0169630e+000,-1.2412330e-001,9.9903820e-002,25
5276,standing,1.0172560e+000,-1.2656620e-001,1.0208840e-001,25
5276,standing,1.0157240e+000,-1.2629200e-001,9.9788280e-002,25
5276,standing,1.0163580e+000,-1.2553500e-001,9.9288970e-002,25
5276,standing,1.0147560e+000,-1.2525000e-001,9.4532900e-002,25
5276,standing,1.0152600e+000,-1.2740420e-001,9.3807970e-002,25
5276,standing,1.0172310e+000,-1.2981430e-001,9.6517770e-002,25
5276,standing,1.0191390e+000,-1.2510300e-001,9.3202660e-002,25
5276,standing,1.0216470e+000,-1.2026980e-001,9.2419780e-002,25
5276,standing,1.0191700e+000,-1.2085260e-001,9.1817810e-002,25
5276,standing,1.0169830e+000,-1.2391420e-001,9.1165630e-002,25
5276,standing,1.0193220e+000,-1.2583910e-001,9.3347600e-002,25
5276,standing,1.0199480e+000,-1.2572870e-001,9.1125710e-002,25
5276,standing,1.0190130e+000,-1.2827920e-001,8.9728770e-002,25
5276,standing,1.0185480e+000,-1.3215020e-001,9.2074240e-002,25
5276,standing,1.0175290e+000,-1.3247160e-001,9.3230620e-002,25
5276,standing,1.0160830e+000,-1.3060250e-001,9.4653600e-002,25
5276,standing,1.0154850e+000,-1.2799620e-001,9.3407290e-002,25
5276,standing,1.0178670e+000,-1.2572250e-001,8.8004690e-002,25
5276,standing,1.0216460e+000,-1.2892980e-001,8.6609740e-002,25
5276,standing,1.0222750e+000,-1.3437860e-001,8.8070460e-002,25
5276,standing,1.0217860e+000,-1.3710220e-001,8.7114900e-002,25
5276,standing,1.0226690e+000,-1.4184320e-001,8.7661020e-002,25
5276,standing,1.0221150e+000,-1.4333270e-001,8.7667590e-002,25
5276,standing,1.0214370e+000,-1.4147180e-001,8.8291610e-002,25
5276,standing,1.0194020e+000,-1.4235410e-001,9.4292390e-002,25
5276,standing,1.0142580e+000,-1.3942890e-001,9.8587790e-002,25
5276,standing,1.0135300e+000,-1.3823200e-001,9.6038760e-002,25
5276,standing,1.0179240e+000,-1.3936690e-001,8.9037440e-002,25
5276,standing,1.0204010e+000,-1.3725050e-001,8.6186090e-002,25
5276,standing,1.0187960e+000,-1.4020060e-001,8.8677160e-002,25
5276,standing,1.0177650e+000,-1.4141660e-001,8.9274370e-002,25
5276,standing,1.0219440e+000,-1.3879670e-001,8.8822680e-002,25
5276,standing,1.0244840e+000,-1.3911900e-001,8.8223350e-002,25
5276,standing,1.0206400e+000,-1.3691270e-001,8.9631880e-002,25
5276,standing,1.0171200e+000,-1.3689540e-001,9.2126970e-002,25
5276,standing,1.0168870e+000,-1.3776450e-001,9.4627050e-002,25
5276,standing,1.0168970e+000,-1.3306240e-001,1.0000590e-001,25
5276,standing,1.0164780e+000,-1.2993790e-001,9.9909230e-002,25
5276,standing,1.0176840e+000,-1.2923460e-001,9.5908550e-002,25
5276,standing,1.0181640e+000,-1.2916730e-001,9.4047930e-002,25
5276,standing,1.0160370e+000,-1.2925090e-001,8.9945710e-002,25
5276,standing,1.0151450e+000,-1.2891220e-001,9.0670020e-002,25
5276,standing,1.0168980e+000,-1.2946320e-001,9.4502280e-002,25
5276,standing,1.0187260e+000,-1.2883290e-001,9.2584330e-002,25
5276,standing,1.0173160e+000,-1.2784110e-001,9.3606730e-002,25
5276,standing,1.0157610e+000,-1.2597800e-001,9.5686050e-002,25
5276,standing,1.0168970e+000,-1.2403920e-001,9.3971200e-002,25
5276,standing,1.0158630e+000,-1.2520910e-001,9.6066600e-002,25
5276,standing,1.0143030e+000,-1.2580870e-001,9.5982130e-002,25
5276,standing,1.0137400e+000,-1.2766130e-001,9.1331390e-002,25
5276,standing,1.0119490e+000,-1.3202900e-001,8.9302130e-002,25
5276,standing,1.0127450e+000,-1.3254650e-001,8.8436030e-002,25
5276,standing,1.0160340e+000,-1.3059630e-001,8.8914330e-002,25
5276,standing,1.0189940e+000,-1.3027950e-001,8.9133010e-002,25
5276,standing,1.0199410e+000,-1.3066890e-001,8.9646210e-002,25
5276,standing,1.0174170e+000,-1.3021900e-001,9.4507220e-002,25
5276,standing,1.0158480e+000,-1.2870290e-001,9.8715180e-002,25
5276,standing,1.0163130e+000,-1.2711400e-001,9.7874420e-002,25
5276,standing,1.0141730e+000,-1.2663310e-001,9.5901910e-002,25
5276,standing,1.0114650e+000,-1.2654580e-001,9.6764390e-002,25
5276,standing,1.0129840e+000,-1.2626350e-001,9.5997950e-002,25
5276,standing,1.0169100e+000,-1.2809570e-001,9.4534150e-002,25
5276,standing,1.0196450e+000,-1.3179010e-001,9.4734620e-002,25
5276,standing,1.0200950e+000,-1.3442760e-001,9.1361060e-002,25
5276,standing,1.0188640e+000,-1.3447930e-001,9.1686650e-002,25
5276,standing,1.0184250e+000,-1.3208570e-001,9.7333710e-002,25
5276,standing,1.0180210e+000,-1.2705940e-001,1.0005160e-001,25
5276,standing,1.0166990e+000,-1.2092640e-001,9.9487530e-002,25
5276,standing,1.0166910e+000,-1.2239770e-001,9.5034650e-002,25
5276,standing,1.0168140e+000,-1.2866490e-001,9.4574910e-002,25
5276,standing,1.0174210e+000,-1.2968250e-001,1.0134530e-001,25
5276,standing,1.0186010e+000,-1.3067380e-001,1.0491840e-001,25
5276,standing,1.0179210e+000,-1.3018180e-001,1.0031210e-001,25
5276,standing,1.0179150e+000,-1.2697960e-001,9.3632590e-002,25
5276,standing,1.0182920e+000,-1.2786710e-001,9.5840510e-002,25
5276,standing,1.0178420e+000,-1.2682230e-001,9.9166830e-002,25
5276,standing,1.0180070e+000,-1.2478160e-001,9.7759120e-002,25
5276,standing,1.0171350e+000,-1.2519780e-001,9.9187250e-002,25
5276,standing,1.0161520e+000,-1.2428060e-001,9.8365280e-002,25
5276,standing,1.0159630e+000,-1.2331010e-001,9.8805600e-002,25
5276,standing,1.0161590e+000,-1.2079790e-001,9.9873520e-002,25
5276,standing,1.0177140e+000,-1.2004290e-001,9.5048590e-002,25
5276,standing,1.0185720e+000,-1.2157500e-001,9.6437590e-002,25
5276,standing,1.0179350e+000,-1.2048030e-001,9.8280320e-002,25
5276,standing,1.0178820e+000,-1.2078550e-001,9.4608950e-002,25
5276,standing,1.0180850e+000,-1.2131250e-001,9.5312610e-002,25
5276,standing,1.0167310e+000,-1.2118180e-001,9.4909300e-002,25
5276,standing,1.0145270e+000,-1.2206060e-001,9.5286430e-002,25
5276,standing,1.0135730e+000,-1.2180200e-001,9.8746750e-002,25
5276,standing,1.0146430e+000,-1.2391470e-001,9.7906150e-002,25
5276,standing,1.0157290e+000,-1.2612770e-001,1.0103230e-001,25
5276,standing,1.0137670e+000,-1.2439180e-001,1.0565260e-001,25
5276,standing,1.0111780e+000,-1.2289420e-001,1.0058540e-001,25
5276,standing,1.0121880e+000,-1.2207810e-001,9.6748320e-002,25
5276,standing,1.0161790e+000,-1.2198560e-001,1.0021850e-001,25
5276,standing,1.0178690e+000,-1.2403130e-001,1.0267510e-001,25
5276,standing,1.0151720e+000,-1.2670220e-001,1.0173030e-001,25
5276,standing,1.0150440e+000,-1.2953270e-001,9.7422010e-002,25
5276,standing,1.0176840e+000,-1.3128150e-001,9.1844860e-002,25
5277,standing,1.0168870e+000,-1.3776450e-001,9.4627050e-002,25
5277,standing,1.0168970e+000,-1.3306240e-001,1.0000590e-001,25
5277,standing,1.0164780e+000,-1.2993790e-001,9.9909230e-002,25
5277,standing,1.0176840e+000,-1.2923460e-001,9.5908550e-002,25
5277,standing,1.0181640e+000,-1.2916730e-001,9.4047930e-002,25
5277,standing,1.0160370e+000,-1.2925090e-001,8.9945710e-002,25
5277,standing,1.0151450e+000,-1.2891220e-001,9.0670020e-002,25
5277,standing,1.0168980e+000,-1.2946320e-001,9.4502280e-002,25
5277,standing,1.0187260e+000,-1.2883290e-001,9.2584330e-002,25
5277,standing,1.0173160e+000,-1.2784110e-001,9.3606730e-002,25
5277,standing,1.0157610e+000,-1.2597800e-001,9.5686050e-002,25
5277,standing,1.0168970e+000,-1.2403920e-001,9.3971200e-002,25
5277,standing,1.0158630e+000,-1.2520910e-001,9.6066600e-002,25
5277,standing,1.0143030e+000,-1.2580870e-001,9.5982130e-002,25
5277,standing,1.0137400e+000,-1.2766130e-001,9.1331390e-002,25
5277,standing,1.0119490e+000,-1.3202900e-001,8.9302130e-002,25
5277,standing,1.0127450e+000,-1.3254650e-001,8.8436030e-002,25
5277,standing,1.0160340e+000,-1.3059630e-001,8.8914330e-002,25
5277,standing,1.0189940e+000,-1.3027950e-001,8.9133010e-002,25
5277,standing,1.0199410e+000,-1.3066890e-001,8.9646210e-002,25
5277,standing,1.0174170e+000,-1.3021900e-001,9.4507220e-002,25
5277,standing,1.0158480e+000,-1.2870290e-001,9.8715180e-002,25
5277,standing,1.0163130e+000,-1.2711400e-001,9.7874420e-002,25
5277,standing,1.0141730e+000,-1.2663310e-001,9.5901910e-002,25
5277,standing,1.0114650e+000,-1.2654580e-001,9.6764390e-002,25
5277,standing,1.0129840e+000,-1.2626350e-001,9.5997950e-002,25
5277,standing,1.0169100e+000,-1.2809570e-001,9.4534150e-002,25
5277,standing,1.0196450e+000,-1.3179010e-001,9.4734620e-002,25
5277,standing,1.0200950e+000,-1.3442760e-001,9.1361060e-002,25
5277,standing,1.0188640e+000,-1.3447930e-001,9.1686650e-002,25
5277,standing,1.0184250e+000,-1.3208570e-001,9.7333710e-002,25
5277,standing,1.0180210e+000,-1.2705940e-001,1.0005160e-001,25
5277,standing,1.0166990e+000,-1.2092640e-001,9.9487530e-002,25
5277,standing,1.0166910e+000,-1.2239770e-001,9.5034650e-002,25
5277,standing,1.0168140e+000,-1.2866490e-001,9.4574910e-002,25
5277,standing,1.0174210e+000,-1.2968250e-001,1.0134530e-001,25
5277,standing,1.0186010e+000,-1.3067380e-001,1.0491840e-001,25
5277,standing,1.0179210e+000,-1.3018180e-001,1.0031210e-001,25
5277,standing,1.0179150e+000,-1.2697960e-001,9.3632590e-002,25
5277,standing,1.0182920e+000,-1.2786710e-001,9.5840510e-002,25
5277,standing,1.0178420e+000,-1.2682230e-001,9.9166830e-002,25
5277,standing,1.0180070e+000,-1.2478160e-001,9.7759120e-002,25
5277,standing,1.0171350e+000,-1.2519780e-001,9.9187250e-002,25
5277,standing,1.0161520e+000,-1.2428060e-001,9.8365280e-002,25
5277,standing,1.0159630e+000,-1.2331010e-001,9.8805600e-002,25
5277,standing,1.0161590e+000,-1.2079790e-001,9.9873520e-002,25
5277,standing,1.0177140e+000,-1.2004290e-001,9.5048590e-002,25
5277,standing,1.0185720e+000,-1.2157500e-001,9.6437590e-002,25
5277,standing,1.0179350e+000,-1.2048030e-001,9.8280320e-002,25
5277,standing,1.0178820e+000,-1.2078550e-001,9.4608950e-002,25
5277,standing,1.0180850e+000,-1.2131250e-001,9.5312610e-002,25
5277,standing,1.0167310e+000,-1.2118180e-001,9.4909300e-002,25
5277,standing,1.0145270e+000,-1.2206060e-001,9.5286430e-002,25
5277,standing,1.0135730e+000,-1.2180200e-001,9.8746750e-002,25
5277,standing,1.0146430e+000,-1.2391470e-001,9.7906150e-002,25
5277,standing,1.0157290e+000,-1.2612770e-001,1.0103230e-001,25
5277,standing,1.0137670e+000,-1.2439180e-001,1.0565260e-001,25
5277,standing,1.0111780e+000,-1.2289420e-001,1.0058540e-001,25
5277,standing,1.0121880e+000,-1.2207810e-001,9.6748320e-002,25
5277,standing,1.0161790e+000,-1.2198560e-001,1.0021850e-001,25
5277,standing,1.0178690e+000,-1.2403130e-001,1.0267510e-001,25
5277,standing,1.0151720e+000,-1.2670220e-001,1.0173030e-001,25
5277,standing,1.0150440e+000,-1.2953270e-001,9.7422010e-002,25
5277,standing,1.0176840e+000,-1.3128150e-001,9.1844860e-002,25
5277,standing,1.0180430e+000,-1.3292570e-001,9.1997840e-002,25
5277,standing,1.0174380e+000,-1.3486440e-001,9.4251750e-002,25
5277,standing,1.0160030e+000,-1.3047680e-001,9.1072680e-002,25
5277,standing,1.0158960e+000,-1.2440710e-001,8.8334340e-002,25
5277,standing,1.0175660e+000,-1.2443480e-001,8.7409460e-002,25
5277,standing,1.0196040e+000,-1.2026240e-001,8.6668830e-002,25
5277,standing,1.0238560e+000,-1.1068430e-001,8.9170540e-002,25
5277,standing,1.0251770e+000,-1.0589990e-001,9.1854040e-002,25
5277,standing,1.0208780e+000,-1.0253950e-001,9.5810120e-002,25
5277,standing,1.0147990e+000,-9.5226050e-002,9.8436250e-002,25
5277,standing,1.0103840e+000,-8.7824970e-002,9.7807100e-002,25
5277,standing,1.0099320e+000,-8.7689080e-002,9.8693330e-002,25
5277,standing,1.0127110e+000,-9.3207360e-002,9.4014790e-002,25
5277,standing,1.0186020e+000,-9.9095370e-002,8.8976190e-002,25
5277,standing,1.0212230e+000,-1.1148930e-001,9.0287940e-002,25
5277,standing,1.0197600e+000,-1.2816050e-001,8.9802080e-002,25
5277,standing,1.0220110e+000,-1.4378430e-001,8.9645360e-002,25
5277,standing,1.0227590e+000,-1.6005790e-001,8.6732060e-002,25
5277,standing,1.0208300e+000,-1.6391920e-001,8.2767760e-002,25
5277,standing,1.0213080e+000,-1.6115740e-001,8.3516190e-002,25
5277,standing,1.0233690e+000,-1.7075640e-001,7.9685830e-002,25
5277,standing,1.0256290e+000,-1.8124300e-001,7.6705180e-002,25
5277,standing,1.0235130e+000,-1.8905290e-001,7.5847680e-002,25
5277,standing,1.0209010e+000,-1.9321990e-001,7.0672630e-002,25
5277,standing,1.0225580e+000,-1.8708630e-001,7.2667810e-002,25
5277,standing,1.0221910e+000,-1.8374150e-001,7.7280290e-002,25
5277,standing,1.0199810e+000,-1.7882390e-001,7.5986790e-002,25
5277,standing,1.0189850e+000,-1.7116010e-001,7.6314570e-002,25
5277,standing,1.0179650e+000,-1.7170410e-001,7.5754310e-002,25
5277,standing,1.0162760e+000,-1.6634110e-001,7.4779610e-002,25
5277,standing,1.0145750e+000,-1.5524410e-001,7.8198740e-002,25
5277,standing,1.0151070e+000,-1.4800380e-001,8.0878190e-002,25
5277,standing,1.0161700e+000,-1.4443710e-001,8.0964740e-002,25
5277,standing,1.0166870e+000,-1.4461730e-001,8.0098800e-002,25
5277,standing,1.0182640e+000,-1.4051830e-001,7.9558450e-002,25
5277,standing,1.0167360e+000,-1.3884080e-001,7.9412200e-002,25
5277,standing,1.0134630e+000,-1.4104820e-001,8.0351830e-002,25
5277,standing,1.0127910e+000,-1.3691660e-001,8.4719240e-002,25
5277,standing,1.0107840e+000,-1.3581050e-001,8.7865970e-002,25
5277,standing,1.0102000e+000,-1.3900280e-001,8.8706970e-002,25
5277,standing,1.0147480e+000,-1.3938490e-001,8.8778920e-002,25
5277,standing,1.0243770e+000,-1.3250320e-001,8.0978360e-002,25
5277,standing,1.0365820e+000,-1.2250980e-001,7.1444140e-002,25
5277,standing,1.0338860e+000,-1.2476150e-001,7.5726300e-002,25
5277,standing,1.0192510e+000,-1.3042910e-001,8.8426340e-002,25
5277,standing,1.0130000e+000,-1.3042350e-001,1.0000860e-001,25
5277,standing,1.0111120e+000,-1.3173200e-001,1.0792300e-001,25
5277,standing,1.0124830e+000,-1.3288390e-001,1.0587150e-001,25
5277,standing,1.0148700e+000,-1.3527940e-001,1.0781650e-001,25
5277,standing,1.0133900e+000,-1.3390900e-001,1.1649600e-001,25
5277,standing,1.0181040e+000,-1.2454400e-001,1.0709820e-001,25
5277,standing,1.0209180e+000,-1.1870020e-001,9.7993540e-002,25
5277,standing,1.0187320e+000,-1.1982170e-001,1.0435820e-001,25
5277,standing,1.0193060e+000,-1.2111880e-001,1.0360790e-001,25
5277,standing,1.0162920e+000,-1.1815620e-001,1.0220440e-001,25
5277,standing,1.0136500e+000,-1.1867030e-001,1.0451860e-001,25
5277,standing,1.0142680e+000,-1.2592040e-001,1.0202990e-001,25
5277,standing,1.0176010e+000,-1.3178600e-001,1.0047060e-001,25
5277,standing,1.0221400e+000,-1.4037100e-001,9.4865760e-002,25
5277,standing,1.0215860e+000,-1.4750780e-001,8.3855760e-002,25
5277,standing,1.0207130e+000,-1.4551130e-001,7.9539750e-002,25
5277,standing,1.0181300e+000,-1.4437660e-001,8.4298300e-002,25
5277,standing,1.0143800e+000,-1.4375990e-001,8.9901430e-002,25
5277,standing,1.0152360e+000,-1.3932880e-001,9.2613060e-002,25
5278,standing,1.0180430e+000,-1.3292570e-001,9.1997840e-002,25
5278,standing,1.0174380e+000,-1.3486440e-001,9.4251750e-002,25
5278,standing,1.0160030e+000,-1.3047680e-001,9.1072680e-002,25
5278,standing,1.0158960e+000,-1.2440710e-001,8.8334340e-002,25
5278,standing,1.0175660e+000,-1.2443480e-001,8.7409460e-002,25
5278,standing,1.0196040e+000,-1.2026240e-001,8.6668830e-002,25
5278,standing,1.0238560e+000,-1.1068430e-001,8.9170540e-002,25
5278,standing,1.0251770e+000,-1.0589990e-001,9.1854040e-002,25
5278,standing,1.0208780e+000,-1.0253950e-001,9.5810120e-002,25
5278,standing,1.0147990e+000,-9.5226050e-002,9.8436250e-002,25
5278,standing,1.0103840e+000,-8.7824970e-002,9.7807100e-002,25
5278,standing,1.0099320e+000,-8.7689080e-002,9.8693330e-002,25
5278,standing,1.0127110e+000,-9.3207360e-002,9.4014790e-002,25
5278,standing,1.0186020e+000,-9.9095370e-002,8.8976190e-002,25
5278,standing,1.0212230e+000,-1.1148930e-001,9.0287940e-002,25
5278,standing,1.0197600e+000,-1.2816050e-001,8.9802080e-002,25
5278,standing,1.0220110e+000,-1.4378430e-001,8.9645360e-002,25
5278,standing,1.0227590e+000,-1.6005790e-001,8.6732060e-002,25
5278,standing,1.0208300e+000,-1.6391920e-001,8.2767760e-002,25
5278,standing,1.0213080e+000,-1.6115740e-001,8.3516190e-002,25
5278,standing,1.0233690e+000,-1.7075640e-001,7.9685830e-002,25
5278,standing,1.0256290e+000,-1.8124300e-001,7.6705180e-002,25
5278,standing,1.0235130e+000,-1.8905290e-001,7.5847680e-002,25
5278,standing,1.0209010e+000,-1.9321990e-001,7.0672630e-002,25
5278,standing,1.0225580e+000,-1.8708630e-001,7.2667810e-002,25
5278,standing,1.0221910e+000,-1.8374150e-001,7.7280290e-002,25
5278,standing,1.0199810e+000,-1.7882390e-001,7.5986790e-002,25
5278,standing,1.0189850e+000,-1.7116010e-001,7.6314570e-002,25
5278,standing,1.0179650e+000,-1.7170410e-001,7.5754310e-002,25
5278,standing,1.0162760e+000,-1.6634110e-001,7.4779610e-002,25
5278,standing,1.0145750e+000,-1.5524410e-001,7.8198740e-002,25
5278,standing,1.0151070e+000,-1.4800380e-001,8.0878190e-002,25
5278,standing,1.0161700e+000,-1.4443710e-001,8.0964740e-002,25
5278,standing,1.0166870e+000,-1.4461730e-001,8.0098800e-002,25
5278,standing,1.0182640e+000,-1.4051830e-001,7.9558450e-002,25
5278,standing,1.0167360e+000,-1.3884080e-001,7.9412200e-002,25
5278,standing,1.0134630e+000,-1.4104820e-001,8.0351830e-002,25
5278,standing,1.0127910e+000,-1.3691660e-001,8.4719240e-002,25
5278,standing,1.0107840e+000,-1.3581050e-001,8.7865970e-002,25
5278,standing,1.0102000e+000,-1.3900280e-001,8.8706970e-002,25
5278,standing,1.0147480e+000,-1.3938490e-001,8.8778920e-002,25
5278,standing,1.0243770e+000,-1.3250320e-001,8.0978360e-002,25
5278,standing,1.0365820e+000,-1.2250980e-001,7.1444140e-002,25
5278,standing,1.0338860e+000,-1.2476150e-001,7.5726300e-002,25
5278,standing,1.0192510e+000,-1.3042910e-001,8.8426340e-002,25
5278,standing,1.0130000e+000,-1.3042350e-001,1.0000860e-001,25
5278,standing,1.0111120e+000,-1.3173200e-001,1.0792300e-001,25
5278,standing,1.0124830e+000,-1.3288390e-001,1.0587150e-001,25
5278,standing,1.0148700e+000,-1.3527940e-001,1.0781650e-001,25
5278,standing,1.0133900e+000,-1.3390900e-001,1.1649600e-001,25
5278,standing,1.0181040e+000,-1.2454400e-001,1.0709820e-001,25
5278,standing,1.0209180e+000,-1.1870020e-001,9.7993540e-002,25
5278,standing,1.0187320e+000,-1.1982170e-001,1.0435820e-001,25
5278,standing,1.0193060e+000,-1.2111880e-001,1.0360790e-001,25
5278,standing,1.0162920e+000,-1.1815620e-001,1.0220440e-001,25
